Before (MED),,4467591.00,9408590.90,1041952.49,586637.25,27524154.45,434290.00,13565.00,118799.50,337672.13,2127276.00,92788.00,301881.00,524804.00,738698.25,14210.00,8941.00,616741.25,89883.75,3791741.29,1137635.20,267361.20,1738766.25,2184135.75,2772349.25,1354625.00,769212.50,13538135.76,590713.88,466095.75,4956979.25,20429.00,43394.50,15973277.06,5106280.07,8716500.94,59447.00,764400.00,20822612.93,114297.75,103864.00,208125.75,10237690.27,618388.00,306713.88,9281721.40,16684580.77,43049.25,38074.25,331840.25,44925.25,8059748.50,53014.38,3262554.75,3558012.03,7337115.42,2016076.22,52947.00,752093.75,498834.00,19381994.27,7421.25,5446.50,10743685.05,36663.00,2474207.50,0.00,840687.00,1798553.75,312625.50,67599.50,132478.00,2984.70,2949.00,1051026.50,4224452.63,262419.00,26255.75,598426.25,6301605.10,88711.00,27931.75,102475.50,89884.75,4267131.98,3943640.25,2548810.27,5066364.04,612388.24,939955.75,435244.50,5211156.29,553501.74,2818917.50,1977088.75,28571.00,476880.00,215493.00,620510.00,1443199.25,974360.78,31842971.34,3163125.03,16124154.76,24372.00,78156.75,274952.50,13768172.58,694500.76,3142103.53,14846112.25,120976.00,13304937.12,540941.50,418356.00,12762.25,138143.75,4844063.93,182116.00,431676.99,18335104.00,1450973.50,5637768.25,5115446.25,22358148.99,97168.75,3557201.74,8905131.67,1987449.50,14841010.88,2303730.84,4586185.50,40226.50,2097070.25,3926317.00,101440.50,833301.02,928394.50,24286.50,1535624.78,1173691.49,28857480.89,16812129.09,8242230.00,152528.24,34482.50,0.00,3663351.54,171605.63,1836.50,60990.00,6556.25,914134.75,1399394.74,10512787.10,0.00,92926.00,166054.00,3342180.75,2415988.75,1233026.25,5541922.22,305951.50,813592.00,44572.50,3204775.00,13638193.50,14661.50,1910895.75,10343692.12,1469399.25,58418.50,875210.76,1789437.50,5689486.69,34468.50,21182.25,2077584.00,29290846.81,392935.49,8244.75,1723443.50,208095.25,2672878.25,438984.13,1818817.99,3029932.25,23856616.50,2768564.50,750112.00,37688.75,127000.00,1822701.50,25538303.24,4214572.75,3290401.59,10367003.91,142705.50,25570.50,30824.23,2608966.50
10/4/2016,836952.50,4638743.52,5402692.062,979856.0188,613402.5,28444338.3,398327.5,0,179718.0033,232006,2120634.5,169846.5,378696.5102,562106.9913,1187608.5,84079.9984,2961,1384968,73683,3376411.462,1573033.5,220832,1867339,974337.0301,6702318,1942311,685261.5,9061852.376,489978,836952.5,4895958,8678.5,61927.5,54824917.34,6614015,15868710.45,52838.5,767637,24545191.46,34344,25059.9,234147.5,11934280.08,1367030,487504.5,9044910.176,12475033,34565,16933,180592.5,35280,7952073,62370,4016790.034,10639079,5085630,1812600,112110,937792.9872,496278.9892,9290965,5360,5117,10668522.9,62865,1780053,1940,687924,2613757.964,304587,42850.5,113090,9970,22598.65,1001049,2494446.526,398791,112096,476328,3869932,69052.5,73508,195243,102844.5,4020993.96,4252318.5,6771731.904,4621991.436,407851.0076,1052919,500526,5116515.174,814601.9795,2877775,1964650.5,13469.5,1825955,159201,514114.5,2393254.558,840626.1784,51388909.5,1987881.924,19118059.5,49230,120384,192990,9832127.813,752175.0225,1842364,10851910.13,228780,22467768.2,479195,407820,68021,214365.0047,5201489.88,177184,356997.2295,48992364.74,1093532,3939839.968,3550740,29013119.58,183881.4967,4399370.96,9058490.086,1956684,23277012,2892144.927,4624564,23535,1979876.948,3873480,78632.5,1568198.971,597124,15600,1696840.2,816482.9873,60893040,76366771.61,10281648.5,228274.9885,37943.99915,0,8217817.5,152248.8,679.5,268905,0,738237.5,1122442.454,6878178,0,658680,157860,1423845,1974271.5,641520,3834949,404728.5,648422.5,44618,2301240,8021258.5,39104,2550723.936,13143544.31,1466976,188679,817702.5,2163793.5,4037023.973,88042.5,64449,1253034,29193197,1697715.023,140899.5,1710572.5,134233.5,2816016.5,253356,4534617.866,835029,17761502.09,3604774,385987.5,112590,56996.5,1318546,41083038.97,5215765.337,2620755.073,9471815.915,172099,116229,44010,2229178.5
10/5/2016,1018204.00,5045971.75,14401812.34,849690.0162,907335,25498085.16,444600,5940,145179.0027,100170,4378176,57622.5,304319.992,358434.989,2358200,552260.0106,43952,1208970,79025,3657905.971,1196985,279929.25,2356431,1669986,5252407.5,1707408,472707,10072128,1527993.55,1008261,9331698,166560,16399,35934610.5,5127050,11968042.33,54623.4,953298,23064480,12914.9997,115768,266260.5,10281460.32,619752,4078572.9,4898195.096,30713559.16,5475,0,461978,38092.5,5130142.5,57540,4424046.037,4318050.083,6528990.861,3478176.046,46483,485450,331931.0073,23962503.44,120510,1500,10799550,9594,3094872,0,673956,1972008,527960,43872.5,187794.5,0,9805,528720.5,3150194.532,646965,0,1304291,5451533.657,57726.5,4837.5,31572,57304.5,4242004.042,3699205,3473795.848,6085560,573884.0212,564162.5,314874,7800187.238,3798025,7106728.5,2809263,26642,961924.5,365382,1273230,1503072.536,1020510.026,25347822.75,3101260.058,23328394.58,31464,10405,253039.0069,8008250,545272.5,3749213.875,9949647.461,220383,19115255.5,656673.5,434505,51337.5,100562,4918158.038,196799.5055,444961.9741,12255228.46,1071560,6755969.89,6172824,20617632.58,38801,4554856,6722842.563,2488022,27007108,2754238.069,3868498.5,14877,2351691.561,4276341.812,189336,905198.0166,679052,1310,1921657.5,1018204,36233025,204482357,9847593,268862.5,75905,0,5282812.5,128587.5,1107.5,213657.5,4280,1160300,1642275.023,10669644,0,414477,128687.5,2979391.5,4184750,2664150.5,3064868.124,153648.5,841268.85,101359.9968,2288132,12626490.88,4848,1282463.532,19944562.22,1403517.5,48237.5,871974,2675856,8040972.107,27070,39800,2064562.5,20759102.65,809983.9888,662,1761164.026,92210.5,2942509.5,356208.0091,5312918.42,3393295.5,26035425,5001736,920896.5,10455,279680.5,2278567,27702931.5,4950599.5,4171023.886,10563750,60356,12325.5,40200,2641194
10/6/2016,889625.03,4594265.34,12319920.14,889680.0169,711660,46545795.58,320488,0,227375,216938.4,1535303,150822,260889,230075.5036,4096119.5,0,5550.5,1030006,54640,1466912.973,1077832,883519,3974355,889625.0275,3099492,1921037.5,1737400,17765142.25,1043345,271029,2780448,11110,53681.5,15323743.1,4970707,22466612,43483,175925,20980179.95,64260,91960,209627.5,7439112.974,198835,807762,5300070,8092664.665,105600,4904.5,584655.5,13931.5,5566995,33628.5,5298579,3584510,6386446.5,1395254.981,94023,766612.0105,395237.5,26925399.76,0,10098,12723102.24,32361,2640897,0,556080,2912596.959,302990.7,65926,41958,2985,1950,790500,3611300,209951.55,10962,501992,10223247.5,140991.5,16771,35998,48450.5,3985945,2339625,3202210.047,4073562.166,1388986,619650,398083,7583549.5,1830000,2572759,5112295,26565,916560,89884.5,1494234,2069595.051,337263.5,14538063.71,1724407.468,15636330.03,0,49823.9976,232155,26101780.49,399337.0241,2255238.963,170036048,91874.5,13080485,577170,440592,1317.5,216959.9904,6546820.202,145162.5,336335.9902,12536985,929152,5072129.876,3774153,14071800.61,46869,4208418.539,11973465.39,4826528,17643846,1620400,3007250,16400,3046624,2480247.89,167212.5,606600,627421,2614,1012058,1234297.019,29147989.78,34992246.85,5934023.5,142920.0036,24623.50055,26663,2719394.938,30766.5,1302,2525,64350,271645,1432037.5,5792257,0,260019,32763.5,11292207,2743675,1492600,4456395.119,151662,905930,0,2050387.5,11347039.92,85295,1219064.062,22463364,660773,137934,627120.018,1192719,4884203.097,71497,0,1481116,14336844.8,594786.9919,83286,8327270.247,66320,2603744.5,494140,2176816.432,2339064,20720369.89,2908639.843,479000.5,18311.5,84840,2225888.5,32938775,8303725,2248641.062,6365425.472,48006,1498,13013,1614726
10/7/2016,878157.00,4487882.40,6225300.782,1655622.5,368823.75,26342316,250728,15772,152475,154767.75,2218800,65084.5,204551.9946,355190.011,2011625,0,35370,601177.5,109380,1830811.019,1227672,208858.5,2363758.5,4470066,2066653.5,1899240,1064520,14503546.11,305532,452170,5922162.5,179228,9044,26583941.15,7527888,16297234.76,131580,7387669.5,24343200,73423.00085,18316,152334,8468642.383,240279.5,782416,12070735,13021574.46,12078,0,364226.8,0,3270504,84710,2574362,3011085.116,7656935.833,2422920.033,76200,754604.9898,4216426.5,26367516,0,25515,8541255.917,25428,2874791.5,0,583128,1440750.5,345072,60990.5,17587.5,2000,2024417.25,1477385,4385964.134,194025,16447.50045,394948.5,16385984.53,36057,13056,66968.5,42235.5,4872150,5005350,2884437.5,8257793.387,719145.0135,878157,299124.5,3913035,1114165,2073174,5068440,162220.5,1018689,145692,1290628.5,915513,510971.9868,45430384.09,3303793.5,24043087.1,122197,87065.9979,332403.0179,17796723.65,448504.9729,2997000,71093430.78,176816,11221265.9,576531,368550,9010,117657,6283302.856,97387.5,148762.8043,16413911.44,845154,7294280.12,10900480,22281227.69,24732,5383112,9138756.836,3266039,17991727,838802.9794,3735297,34755,2490912.065,4556058.898,114250,311952.9942,964296,24246,1267760,1504943.2,35588020.34,23324219.25,9608604,192448.0049,15582,0,3726324.084,49875.7,5772,22506,0,505095,1947309.055,11524875,0,43703,79397.5,4628819,2081373.5,852576,5938982,191890,624757,9705.00015,3195360,21756379.5,133347.5,1266240,21644136,1359137.5,19805,688143.0197,1799020,3352643.933,17608.5,148932,6182153,17312400,602118.5084,1336,6997913.896,335116,1255919,292966,1424032.5,3452394,18853693.9,2787274.151,299899,23426,131877.5,2502525,32605873.65,4316339.955,2198568.061,14324141.94,79092,27083,14920.5,3424635.5
10/10/2016,839250.03,3585328.65,12671604.44,1386380,352739.5,23039671.15,259960,0,108739.998,153490.5,1388205,76766,507700.4733,616264.0188,3972669.5,18284.0007,1642.5,834339,89892.0033,1878602.007,1610993.75,240955,1798177.5,5168931,2618490,1057298,515910,10862208,1847719.5,1009608,6685000,113041.5,171303,14264259.55,6097262.5,17373215.75,31880,1206577.1,15022469.65,111618.0013,54544,90191.5,10193920.21,775956.5,438650,9899158.323,11783640.32,2188,6840,134487.5,42406.5,8864735,37758,3505362,2948790.556,7365349,1992339.92,95034,839250.0338,720369.5,10475040,29051,14402,6364544,29220,2181987.5,0,870156,1879645,257566,55335,118872,0,983,857263.5,6966320.5,212063,5489.9997,341532,8839116,30492,14607,96465,48774,3851540.039,2254581,5061486.23,5223680.07,315022.5,731080,450907,5925107.5,832111.4797,2136465,5025698.5,23971.5,350686,167280,990840,836200.5205,847276.5,26342784,2552700.953,8889407.597,407217,26494,320197.4829,31896081,526049.9843,2840685,38528599.76,51863,9412737,413700,400900.5,8205,165304.9965,5046195.077,235876.5,412559.988,15300393.42,1114957,5598133.954,4589233.5,22269249.61,38709.9993,3563094.533,9008011.754,2032411,12072815.58,2503080,5723354,41375.5,2027551.5,3916987.912,22900,1226069.977,546575.25,37156,1306030,571078.95,18476132.83,21194133,5721112,94305.49765,29074.5,0,6366419.859,13692,9177,6210,2147,877767,828315.035,7748527.5,11800,40730.5,26400,3309925.5,1682659,956200,5643124.648,320424,561653,38297.9988,4220518.5,17222922,198931.9918,2491904,10671449.11,641906.5,702965.8,1015337.941,1086204,2621034.414,20445,56551.5,3759574,17730894,169717.0024,39630,1824617.473,430659,1617325.5,482964,1515556.024,6225545,24330212.5,3158780,732619,13760,30625,1178538,22396284,2292587.476,2958601.661,14140078.75,95125,19875,30004.45,1744005
10/11/2016,858400.00,4327942.88,11742001.36,1237399.977,444976,25019279.38,611362.5,0,115153.9979,121680,2516252.5,152700,178932.5,405625.0125,1997957.5,520499.99,10857,586500,213486,2309903.97,762887,156426,1270632.5,11582178.65,2466247.5,1915027,407164,12227488.17,1898043,268960.5,5538137.5,19836,0,15477097.4,19722340,14610530.42,77214.5,761163,22847962.5,410305.0048,57264,234427,15186060.16,2103297.5,435242.5,11612159.8,5904840.989,4372,23655,649186.5,41845.5,6466644,6293,3304431.027,2890125,7699639.652,2071558.5,64288,1069487.942,471192.5103,17122223.69,2703,4500,11005549.61,12610,2782626,0,885087.5,1662848.5,301182,109052,161086,137550,2953.5,1509516,3153410,168064,45438.75,795022.5,8511278,30135,12972,41595,30200,3709940.15,2663680,1376142.021,5673633,509295.0095,858400,413896,5424947.5,369000,2687634,3500184,5750,650379,177672,788743,1445372.5,619208.984,38967233.3,2452550.045,13494869.18,1356,55282.49865,187506.5051,15995399.68,609153.9818,3056764.899,30541369.6,25334,13529389.24,1171320,1176761,8115,115125.5,4735528,160912,124740,18144620.1,863352,6323867.053,4517048,25583360,60577.0022,6914652.373,11781215.89,2481849,9486510.169,1481294.5,19461615,9386,1967619.604,4566455.105,104625,610002.5886,767546,27230,1319997,967044.0312,83656657.63,19779057,7333705.5,73852,67050.0015,0,6583929.144,114796.5,15512.5,4549.5,21540,907107.5,772559.9778,7195688.304,0,50358,228410,8114345,1717408,1699182.5,5440719.783,337953,840996,51375.9992,4601628.5,7334824.93,0,1544427.539,10448384.55,1348404.5,207365,828360,1779855,4117844.919,100455,57852.5,3623287.5,25891896.59,308805,0,5023200,481151,1763741,441449.261,1925924.031,4655967.6,35978131.5,3817965,448630,38864,166124,2820478.5,29800596.63,3616394.076,2742504,12422565.11,91380,47244,3549.35,3664352
10/12/2016,920188.48,3562898.18,10576768,1037929.981,586272,29208146.74,5029822.5,22512,42823.9992,138603.5,2265456,157986,171444.0046,385976.4941,1367212,7875,20130,468141,73831.50135,3036634.948,1094112,190924,1455804,3035045.911,1720820,1054019.5,271480.5,6061962.914,1339946.5,491589,5002263,0,160650,13935570.54,8067114.5,7584983.78,24256,679050,19586948,116977.4973,27960,219294,21140805.37,1962868,191933.75,9012800,15811229.28,88724,24316.5,270300,0,7227915.5,39528,4884770.879,2327846.5,4476601.794,2139192.03,14245,586258.9921,500963.9891,14807846.72,0,106477,4307354,11233,2647025,0,942816,794420.0115,261937.5,234299,135292,152132.5,0,421335,4062941.123,318872.4,10854,351225,6436957.696,14230,17803.5,121382,432012,4292259.913,3777646.5,2316180.536,6315738.086,1401229.474,424571,466755,2427762.584,737828.0182,2215662,4088731.5,23060,607665,253855.5,387345,1015557.025,566824.5149,27591113.43,2069760,9646399.354,0,56714,420631.0227,15555852,1398688.582,1986502.033,64805109.44,184386,11963901.22,496840.5,451392.5,5420,4693.9998,4094789.876,108269.994,121555,13603876.15,1032992,3347442.112,3750816,18019308.75,85653,2752250,8256540,1994096.5,12855037.04,2417492.058,9804366,48312,1786805.048,3546708.042,8968,920188.483,550524.5,36450,1520108.55,1185919,35332237.5,11843711.78,8194920,55790,33525.00075,0,5550818,29068,16848,2028,17048,563609,1470397.5,6542027.381,5800.9998,10738,86735,3602529,1031072.5,1141300.5,6213307.5,398350,653062.5,119225,3367229,15985365,12057.49975,2641130.25,4247478.939,972825,138012,671973.5192,1945680,3910137.474,48798,21154.5,3269434,15480976.34,1185925,652,3873584.114,370540,1791710,489220.0122,2812834.954,2622420,18025118.6,1995966.056,742464,28884,41786,1261125,21500934,1486413.032,2800127.923,16316854.21,134785.5,10138.5,13092.3,2074136
10/13/2016,881509.97,3993207.11,7334232.584,554035.4793,573996,21533767.22,21251964.5,24491.9987,48339,89784,1547940.5,81168,255231,571557.9911,829945,83312,14454,617727.5,144557.4974,1598270.485,618568,345987.5,2223720,7522025.771,10977525,1892512.5,749300,7038582.202,755458,493455,5366182.5,0,122126,14762722.5,5030790.159,7260322.687,30284.65,855367.5,18811296.84,300825.0035,28975,307476,7221378.823,763392,578942.1,6852422.879,16965906.54,3301.5,10415.5,167865,14796,4935662,18357,2338586.98,2829782.054,7480560.176,3494540.451,28406,730818.0396,451539.0099,23066255.56,1319,11718,9098685.089,36426,1721404,0,921864,1263764.482,164127.6,291582,95046,1230827.2,0,1015623,5048313.052,473771,25333.0007,594719.5,6005131.316,139812,52128,57921.5,352152,4832189.901,4157260,1627999.975,7355284.102,485667.0091,715459.5,211662,4968002,353063,4400235,2694916,8078,2908854,225552,564057,1528087.538,1202852,36094829.24,2292884.957,19092685.5,10888,50675.00125,148108.5,11129664,637886.5,3179039.893,33967002.1,71040,17296875.16,727430.5,560895.5,14124.5,0,3054434.929,101752,532491.5154,14344687.5,1381763,5677402.548,4356324,21001799.42,46826.5,3222544.913,7528018.93,2972712.5,15638976.29,1864526.09,6944947.5,6937,2726115,15517584.64,2210,1345249.975,778160,106560,1928402.5,499259.6919,34756320.71,12734146.5,9719190,87670,22425.0005,9220.5,2950148.931,57200,207,10791,0,3408675,881509.9743,9675702.771,156775.5014,92988,239658.75,3656986,1866835.5,1292909.5,7020853.407,579040,432440,9587.9997,6402712,18247349.5,24090,2465809.622,9549375,1471822.5,259200,990035.5,1057790.5,4577214.562,8076,0,2868197.5,23953644.26,1034265.029,37021.5,2449039.963,878570,1684723,1248029.969,2655334.044,33982446.7,15903449.65,2743846.578,300825,1023,420382.5,1554591.5,25236684.79,2295314.926,2311152.936,10638053.86,57836,15162,1996,3366059
10/14/2016,1015816.00,3394594.28,6271118.072,1179264.022,587002.5,19921919.74,4676587.5,3840.0002,94114.99825,333360,1396016.5,116487,571671.9848,388530.994,679182,0,34650,528309,89875.50165,4304100.035,2218648.65,206461.8,1259559.5,3703000,2224653,998450,616088.25,16396925.24,563667.75,481634.5,4238258.5,17675,182551.5,10966260.14,4882605,8728464.249,73264.8,1916417,13114238,111267.0013,58395,197374,11183601.28,257830,331221.75,8121052.642,21494646.29,4314,1946,64752,71208,5215424.5,30660,2441656.041,2174655,4591080,2343613.967,42714,594331.4839,1252083,18400452.83,61594,23562,10262570.5,21620,2554285.5,0,1396395,2132203.438,150850.5,133475,146625,13720,3960,1015816,2139333.5,515825,86855.9952,489982.5,5912683,57642,62073,82365,208868,3524263.428,2960352,1081323.983,4027108,609941.4771,777994,584268,5396573,389075,2634995,1764086,15015,2416907,371124,991735.5,1635795,572726.0154,22450428.77,7786744.148,11764917.68,202686,56980.0014,236665,13443059.73,452087.9864,3127389,27472551.11,209100,14486766.13,297648.5,447963,6175.5,154368,2849032.457,83512.9977,18846449.42,16939511.6,1063653.5,2802140.047,5093865,15672682.5,176544,3301030.47,5419673.95,1467477,18553845,2586217.562,5873321.5,39077.5,1301015.035,4555040.847,4580,187950.0035,1585013.05,141139,2886426.5,1161463.981,21024620.58,16825498.5,11201113,61937.99845,0,0,2317440,71610,22287,261684.5,0,2624160,836400,4381762,0,469887,240671.3,1173237,1081404,1807542,4431860.764,1081388,477180.15,0,3125265,11235514.5,143579.994,1246840.031,8115057.236,911735,95682,696500,1816100,3283958.889,0,2397,3723520.5,20877482.72,271350.0038,3250,1557548.953,720676,2261448,784231.4804,2922125,7678440,15166375.25,1434807.459,2080960,40131,33754,1896960,29446448.59,4354612.5,2313126,9620530.13,87457.5,8217,26382.98,1789200
10/17/2016,682255.00,3127582.83,9606694.5,708742.5265,682255,27212240.17,1400252.5,50111.9973,29446.99945,85725,3226344,99468,397726.9896,281820.0044,419995.5,0,21942.5,341031,218120.004,4791482.432,1183801,215943,1001744,2174283,1512000,1167656,658377.5,15728346.33,495507,198891,4214088,7545,11847,15058560.61,3828000.12,6979450.6,39515.95,393526.25,13657612.82,161347.9962,46284,288087,4881919.051,687932,126063,7789280,17670102.25,8844,33210,219550.5,59284.8,3182197.5,68533.55,1737992.53,3766841.144,6897200,2039812.529,70875,278045.9924,294400,17422881,5364,33320,9058071.175,9976,2423928,3690.0002,806898,714884.5,223318.8,137445,271728,2953.5,14910,540618,2035072,172431,224774.8,773016,5569664,25564,10820,58759,242870,4456372.636,2038096,1605285.025,2889200.16,322385,1210544.5,238317,5098649.684,541399.4861,1912083,2655417.5,3492,1003020,205434,597958,1195155.029,527717.986,24302064.25,3012536.058,13907286.65,72292,124480,247764.5,14440946.42,452634,2783787,29022640,221058.5,9690869.855,393800,428892,9467.5,359805,2015252.016,187047.9949,4495089,10355150,712750.5,3202836,4247327,26038146.35,137874.9975,3529498.468,8039016.85,1065702,15765515.57,1522421.927,3612883.5,4626,1927534,6491705.144,389238,212668,1099150,40275,1397958.8,464512.0076,22965781,13095913,5730428,71550,112325.0025,0,5303927,61506,13728,74518.5,12732,2206764,1303610.039,4467321.042,0,439750.5,145662.3,2585563.5,1238849,1254870,4890963.065,174440,513648,63990.002,4443502,15008985.5,9612.0004,1749492,6853127.798,672994,120960,356693.9898,2250613,3742435.898,14844.5,18780,3795441.3,26280144.42,284281.4882,0,1259416.981,461448,1384483.5,375543,1201947.5,4297589.85,17035144.9,1169402.533,915456,150211.5,44381.5,642719.5,15538781.84,2860608.063,2013640.612,5841527.894,81534,6849.5,214663.9,2448000
10/18/2016,689286.50,3823441.26,11543810.74,869428.5,138446.5,20491689.17,2978610,9580,69667,229834,1681988,68090,206010.0055,401812.4938,1499577,2604.0001,62688,584501,108620.002,2906388.024,1505768,215160.45,1346555,14738919,1916656,1048052,789125,13737133.81,617760,339830,4431118.5,120695,3769.5,12677549.83,3985058.124,14485503.8,206718,428280,18059358,17172,5532,180465,9436559.902,259623,129701.65,9428058,13390862.2,367057.5,40090.5,274350,3358,4816858.5,14524.5,3064435.5,4451359.584,5004977.5,3360550.453,96662.5,635948,251299.5055,42292839.21,0,1947.5,11467308,65376,1445418,0,580725,1717462.5,320664,57951,190190,37582,10945,581944,2483715.474,237504,23633.9987,252642,7335269.777,22568,788070,86130,222345,12796704.26,3726996,1091918.983,3933664.054,322140.9939,487008,235730,7576169.64,408704,2638356,1458480,16492,448146,316836,452878,1322199.032,520048.9865,40214528.41,8426880.336,22048883.18,28381.5,98634,142115.9922,12754731,527487.9842,4313743,39437282.23,287270,10683676,352800,260650,7007,154284,3039192.117,117909.9968,3488768.205,24508734.27,899563.5,5753650,2878821,19367760,181896.0033,3720276.033,12960960.23,1312245,11803002,1588733.962,4506780,16528,1073466,3935646.086,25702.5,444298.9917,1166037.45,108000,2531821.5,670971.5892,20886849.71,18760864.84,7858280,735970.4816,255078,0,6043658.264,66807,22127,60120,1052,1029534,689286.5,8927729.834,0,366630,34087.9,16514017.5,1046316,848347.5,5131390.431,311305.5,419797.5,60743.00095,4624445,15523507,0,1696590.042,15501757.5,950766,15372,777637.5223,1249371.5,4274790.058,158828,0,2568100,18158826.39,358999.995,0,1527523.5,201597,873873,366067.9908,1187632,3642243,17772212.5,3088803.912,707924,153660,94809,632529,14452540.29,2324700,2118483.059,10170257.81,96768,60352,77175.75,1837054
10/19/2016,932740.00,4439211.00,5309654.622,549541,193120,23228317.82,3589410,11358.0003,276318.0051,383182,2208267,23677.5,357917.9907,205536.0064,893618,0,2644,355083.5,100418.0019,4004916.93,1273266,309722.4,1143192,5551364,1736281.5,937936,602208,35147068.52,217832,168753.5,7693465.5,67188,15036,14600110.5,8640018.97,7179511.298,69572.8,811145.2,15124032.68,51137.9994,182422,114076,8655866.623,360000,55165.5,28270154.47,9685343.86,133800,46969.5,63621.45,348390,24222126,58729,2721869.954,2529265,9367382.72,3078494.826,8160,993106.4867,605670,58735032.94,2722,11340,11659114.34,20247.5,2135940,1937.0001,1218114,2203794,294840,480168,424476,1968,0,3616715,3202218,135030,0,1214355,6302238.192,84622,92767.5,90079,126896,8608262.913,1703741,1227370.5,8622568.5,489695.0093,944911.5,266928,4407026.919,403656.9794,3548787,1653296,21087,1599617.5,280098,1102983,1124281.5,1352605.965,67311999.3,12258786.53,23499300,0,40929,285324,16435160,787767.9764,4726612.078,17500899.63,299320.5,9347076,657384,361800,143472,127187.5,3832488.03,338937.5,1364400,20614241.31,2472327.5,3747589.937,5667634,23968895.69,88864.0016,2430779.957,5560500,1445277,14456162.5,2037000,6395719.5,28404,2028750,6429072.637,315140,388602.5072,932740,358154,2089392,1021052.25,22292275.45,13455017.75,7391344,162040,73120.0016,0,2376300,273642,5670,14268,75295.5,865824,1921814.028,12416499,0,236204.5,267757,5971227.5,2180925,1207720,7602950,269861,413091,44527,4271925,14388829.1,50714.99895,1541179.5,8207076.754,1775818,56559.5,654804,1750046,6249401.873,176195,55062,1417284,35287478.42,482759.973,3250,1736314.5,283200,847402,352761.0089,1256508.021,3739200,19738471.28,5224440.148,757760,72354,926282,756798,17030357.33,3096466.467,29643984,14051552,298377,168084,14134.5,1783674
10/20/2016,913776.50,4636237.13,11414060,742578.0276,354224,15198698.37,14559050,20526.0011,32286,254880,1743420,95116,299442.0156,287144.9955,422487,0,0,600300,97452.0036,2366028.028,773712,469711.5,929016,5224933,1818719.5,1159488,323682,95010116.91,159894,229390,4234650,4955,3780,28321924,6338482.308,6847125,11004,913776.5,18754613.59,43414.999,53943.7,93117.5,6025519.564,753867,202051.45,13354234.78,4260962.877,45694.5,31937.5,391850,11856,9018454.5,18882.5,2283333.019,3084004.059,3775236.678,1280664.018,43924.5,763830.0103,380442.9839,19837740.19,25536,4383.5,16168989.16,66231,1533553,0,636195,2764367.914,180684,91660032,90249,0,1435684,727119,4521442.454,965683,0,444643.5,6300972,92800,45738,65892,189675,32443112,2016664.5,1162780,4679950.064,435270,784744,227582,4098444.151,437248.489,2010349,1420337.5,2330,505568,200208,1531970,1052676.026,1499938.575,37147687.5,6596282,21002496.81,95515,254799.9935,267980.9927,17373856.83,771650,3195565.5,15508018.45,135700,7288177.367,441774,314806,46899,103040.0023,3981208.062,59334.00165,1201546.571,10220702.06,2928726,10997639.91,8510876.5,22435070.29,60983.9978,2555869.023,10669296.1,1239246,13181404.76,5985529.726,5584477.5,6216,1517530,4792319.949,435291,178860.0033,519693,127650,1384516,2390402.29,12441575.88,7755703.5,7537860,347354.0172,36783.9992,0,1336667.441,212598,6825,138245.5,3181.5,1376067,2456966.036,14390409,0,178381,48797.1,8316003.5,1651638,1262423.5,10967902.96,270015.5,455263.5,25892,3214190,13649163,12250,2804669,7885343.5,1482210,35670.88,560004.516,3184810,3569128.5,2706,4722,3062012.5,24831901.36,317017.9867,0,923587.4725,209907.5,2208492,166664,3615395.939,3072780,18329944.7,1608750,1087134,206932.5,988123.5,807557.5,17346940.18,4799315.897,8361639,31556350.73,64596,61162.5,65455,1588800
10/21/2016,911430.00,4034562.51,8027910.094,913237.5,1246728,16126278.22,5301210,11109.0003,61904.5,97983.75,1371232,48139,97512,501650,551457.5,0,52566.5,483995.5,132716.5,5438719.923,881705,176244,2925054,2542225,2128415,725200,1308608,27515971.2,1616385,217296,8083796,139876,539,15903888.93,13303027.1,7735544.892,30459,1506505,17297751.63,84250,137511,90034.5,7870549.388,810806,61824,9035491.5,5955565.085,91980,57065,616324.8,70720,8167424,157850,2544687.5,3469929.933,6464848.653,5068939.427,26494,911430,874679.963,21444070.71,41137,40866,28116860.28,13081.5,1215784,26130,550672,941991.9708,58117.5,29847258,439761,990,0,2527152,5829700,301560,1356420.038,341167,5948206.184,82685,15148,45845,200212.5,14445370.13,1711223,1202972.5,9095767.874,866250,3164736,237050,3760400.07,427715.9891,1971785.5,1909620,2280,977514,193264.5,590957,836737.9587,1742345.043,52368410.36,8492176.181,10982196,0,69247.5,436568,8391113.5,250282.5,3019477.45,12905858.18,235710,6072413.777,493317,319579,67164,0,2423541.019,114400,929892.6273,11995439.8,1674000,5380353.955,6645033,19485273.75,152074.9973,1792043.984,6851519.938,1427226.5,11064589,25371031.88,4637014.5,24064,1490027,2738351.087,1011408,343168.0064,645070,33108,1258352,1895116.434,15038561.7,10229465.81,5810557.5,95175,76890,0,2322327.448,464260,62868,85974,1055,865305,779571.0117,16945778.33,0,42420,77297.9,3902754,2939232,742683,5934435,238238,1112570.4,22218,3023085,13741700,4904,3050212.153,11962615.14,654872,25973.5,532561.5155,1116973,6684457.635,32208,0,2034822.5,60486762,42492,20736,1031596.515,96705,10716948,387394.0098,847128,4343188,15194591.24,2522079.928,673014.5,229329,54180,556611,12088128.12,2535596.027,3874541,15369686.86,5210830,24966,19441.5,2820310.5
